_id,alumno_id,curso_id,fecha_inicio,estado,porcentaje_progreso
dbbd7c8d7b63313263909878,69da83d24fd7e59767eb96b1,5eaf45d5a334240179b3494e,2023-07-17T00:00:00.000Z,activa,80.0
6e8d041e5c95f9b1b34a6426,69da83d24fd7e59767eb969b,fb59e2c3344da8819e097d92,2022-03-22T00:00:00.000Z,activa,30.7
75bd025de8d8bb787eeece39,69da83d24fd7e59767eb969b,b0489cc905165d5f38dc7d84,2022-05-23T00:00:00.000Z,abandonada,20.5
bc4cbe744c6b6e2d9f4b071f,69da83d24fd7e59767eb969b,39b788ea798b0635fbd77cf5,2022-10-06T00:00:00.000Z,abandonada,37.0
6b4e553936bb5109b61c83a6,69da83d24fd7e59767eb969b,94f770ec20ba8120c3cc2246,2022-09-17T00:00:00.000Z,activa,24.9
0160726a06ed8010c4896cee,69da83d24fd7e59767eb969b,fec1070bb7d28226eb6b160b,2022-08-11T00:00:00.000Z,activa,44.4
96189a3d965f711ab0e0714e,69da83d24fd7e59767eb969b,30bc9836bfa8c80660e71a10,2022-02-26T00:00:00.000Z,abandonada,53.8
1da4b89b90376e6f5e994239,69da83d24fd7e59767eb969b,3f4cad55205ae0e4521c872c,2022-09-22T00:00:00.000Z,completada,100.0
c0640821df42cbc7abf1de34,69da83d24fd7e59767eb969b,d9dcb16a5e240c7f3ec7916e,2023-07-21T00:00:00.000Z,abandonada,10.4
0d82a20baf5ad879daa5d90a,69da83d24fd7e59767eb96b3,275cecdc2d768558fb0d7d65,2023-01-12T00:00:00.000Z,abandonada,32.7
296ae83877beef53eec08c67,69da83d24fd7e59767eb9668,a4d81be5025a6aba1a7ec6c4,2022-04-15T00:00:00.000Z,completada,100.0
dca6bf21a250662a2ccf239c,69da83d24fd7e59767eb9668,acda3f47a60d53522defabb0,2022-03-01T00:00:00.000Z,abandonada,33.6
1150bb09ecc997993e871dde,69da83d24fd7e59767eb9668,2bd0e7823a709027a68c6563,2023-04-06T00:00:00.000Z,activa,11.2
00a6369534dc4671443aa338,69da83d24fd7e59767eb9651,a998e2dff83012bf1e06c1e7,2022-01-12T00:00:00.000Z,activa,58.4
9f377b567a53c9581a709561,69da83d24fd7e59767eb9651,80a94b0d849ae96b195c3121,2022-06-03T00:00:00.000Z,activa,43.3
b2999ca53de3679cf7620342,69da83d24fd7e59767eb9651,f8a7569334f31369cc4bbeef,2022-09-21T00:00:00.000Z,activa,47.5
c65cef40b65b04768ef31956,69da83d24fd7e59767eb9651,392d0b982221c4f435b8346f,2022-09-20T00:00:00.000Z,abandonada,5.8
af41bf0c4114ad0f49b13170,69da83d24fd7e59767eb9651,5e15edf0fc734fea8636bbcd,2022-08-27T00:00:00.000Z,abandonada,8.7
78d8f02bbea8a36897244573,69da83d24fd7e59767eb9651,1ef2e829f1af258397286c4e,2022-11-19T00:00:00.000Z,completada,100.0
5109a1b411139873c22a0992,69da83d24fd7e59767eb9651,cfcdd462e46994249ef52acb,2022-07-25T00:00:00.000Z,abandonada,6.0
4685400793a6acccbf869418,69da83d24fd7e59767eb9651,2872fd10cf5ef7e3b8e656f4,2022-09-23T00:00:00.000Z,activa,64.9
dc583964a02d35b96937d9cb,69da83d24fd7e59767eb9651,4fbf13ef75d7800b4dd57a2b,2023-05-25T00:00:00.000Z,completada,100.0
013512813cb63e5b1fc69c28,69da83d24fd7e59767eb962f,9e0309ce80f651674a3a8bbc,2023-05-16T00:00:00.000Z,completada,100.0
066c8896fc558af071ef4118,69da83d24fd7e59767eb9691,8f9b34c95653d4bd2293202c,2022-08-09T00:00:00.000Z,activa,39.5
76dfb095501461f5108da2f1,69da83d24fd7e59767eb9691,0ffc361ace5bcdc1fa2bc630,2023-10-11T00:00:00.000Z,activa,83.6
25df179d0d8bca13cdff4ba7,69da83d24fd7e59767eb965d,a6bccdb36122f1f020eab600,2022-08-22T00:00:00.000Z,activa,68.0
527d0c2943ca67307288a453,69da83d24fd7e59767eb965d,33cc4b238c5394931210f28b,2023-06-20T00:00:00.000Z,abandonada,29.8
4967bc26644074a779f11c63,69da83d24fd7e59767eb96ae,030529a78ce74d189c40d33d,2023-03-13T00:00:00.000Z,abandonada,45.7
5a043b3c91e43ccf762b3139,69da83d24fd7e59767eb9689,a243871170f5d82053f1b85c,2022-02-09T00:00:00.000Z,activa,55.8
0db30d6227f779ae260ae44a,69da83d24fd7e59767eb9689,d064249719108b99c3e3fcb6,2022-10-17T00:00:00.000Z,activa,42.0
8567d836917a41acf8280b21,69da83d24fd7e59767eb9689,81e03b7e6ed29a8953da7a8a,2022-10-19T00:00:00.000Z,activa,72.1
c50ffaa04092a778180bc9c1,69da83d24fd7e59767eb9689,686a5abede683a93f5b8424a,2022-01-11T00:00:00.000Z,activa,66.6
7ce3ea244423f61785d8e370,69da83d24fd7e59767eb9689,879bd3e2b9f87d3fe725724c,2022-08-19T00:00:00.000Z,abandonada,46.9
9039bc7c53507b5402110354,69da83d24fd7e59767eb9689,5c27ff15dc25940a73d260eb,2023-12-18T00:00:00.000Z,abandonada,22.4
a0bdda6aacd4b832c63444fc,69da83d24fd7e59767eb967f,f8a7569334f31369cc4bbeef,2023-10-03T00:00:00.000Z,completada,100.0
fea816ddb33bda83ad2212c5,69da83d24fd7e59767eb9664,b6e62b39fffa520322e9fb37,2023-04-28T00:00:00.000Z,activa,75.5
9beff1115872c2addd9f7f64,69da83d24fd7e59767eb965f,879bd3e2b9f87d3fe725724c,2023-10-01T00:00:00.000Z,abandonada,21.7
03560aaf1a2a3a1d02148bfc,69da83d24fd7e59767eb96b0,686a5abede683a93f5b8424a,2023-10-21T00:00:00.000Z,abandonada,32.7
9415bf00651438e9fcac58d2,69da83d24fd7e59767eb96a6,c0901ab732615de9c00a8399,2023-04-16T00:00:00.000Z,activa,23.9
7f3477857f2deaae9c3a47be,69da83d24fd7e59767eb9629,00bdfb1cc244197281a0f807,2023-11-21T00:00:00.000Z,abandonada,19.0
0f55e83392161e4d2dbe59ed,69da83d24fd7e59767eb9695,b2a1cbcc7ab986a3f85a03cd,2022-01-10T00:00:00.000Z,abandonada,20.0
a65ed389b74d0fb132e70629,69da83d24fd7e59767eb963c,275cecdc2d768558fb0d7d65,2022-12-18T00:00:00.000Z,activa,24.0
72ff5d2a386ecbe06b65a6a4,69da83d24fd7e59767eb963c,677a20a7a2957691b1b77a92,2022-10-09T00:00:00.000Z,abandonada,14.8
01a9e71fde8a774bcf36d58b,69da83d24fd7e59767eb963c,16badeacb50164ea5ae54e83,2022-03-23T00:00:00.000Z,activa,89.9
47229389571aa8766c307511,69da83d24fd7e59767eb963c,035205d79b6830760b1cadd2,2022-03-07T00:00:00.000Z,abandonada,9.8
562b0f79c37459eef50bea63,69da83d24fd7e59767eb963c,e81775f3ca4225f72051e671,2022-02-03T00:00:00.000Z,activa,16.2
5be6128e18c267976142ea7d,69da83d24fd7e59767eb963c,a0a54ad3e1002d12d3234519,2022-06-20T00:00:00.000Z,activa,22.2
0b1f9163ce9ff57f43b7a3a6,69da83d24fd7e59767eb963c,e7cc6f9093307c14804142f3,2024-04-18T00:00:00.000Z,completada,100.0
d453dd324b0dbb418d5288f1,69da83d24fd7e59767eb9626,4bb373d5abafc0da68d004cc,2022-11-20T00:00:00.000Z,activa,38.4
5c941cf0dc98d2c1e2acf72f,69da83d24fd7e59767eb9626,190b62f8b1d3355a8bb3ed3b,2022-10-07T00:00:00.000Z,completada,100.0
0bbb259911ce5dd2b45ed1f0,69da83d24fd7e59767eb9626,c824d3881a6e052e4aee2279,2022-11-08T00:00:00.000Z,activa,81.1
fc377a4c4a15544dc5e7ce8a,69da83d24fd7e59767eb9626,75fc47ce75a9e4ca48fc5aa4,2022-02-28T00:00:00.000Z,completada,100.0
19db3ad0ddd1dfb23b982ef8,69da83d24fd7e59767eb9626,e7df8db87883b10d31e12938,2022-07-09T00:00:00.000Z,completada,100.0
d58842dea2bc372f7412b293,69da83d24fd7e59767eb9626,2d7f2f3e3fc2def62b69f5f3,2022-06-06T00:00:00.000Z,completada,100.0
35a240ae5af305535ec42e08,69da83d24fd7e59767eb9626,e6141aea2aa86a94b231d081,2024-03-23T00:00:00.000Z,completada,100.0
29d4beef3eabedcbbaa80dd4,69da83d24fd7e59767eb9666,a08612cec422e847b81126ef,2022-08-13T00:00:00.000Z,activa,88.1
ece66fa2fd5166e6451b4cf3,69da83d24fd7e59767eb9666,acda3f47a60d53522defabb0,2022-11-23T00:00:00.000Z,abandonada,47.7
af42e12f3838b3268e944239,69da83d24fd7e59767eb9666,c4030c62f0d02614471bce98,2022-06-27T00:00:00.000Z,completada,100.0
0e51f30dc6a7ee39c4b032cc,69da83d24fd7e59767eb9666,fb59e2c3344da8819e097d92,2022-04-27T00:00:00.000Z,activa,88.5
50c187fcce177b4e0837b8a3,69da83d24fd7e59767eb9666,c4dc5cbbbd96c1083b70a426,2022-07-09T00:00:00.000Z,activa,62.9
e9c349e03602f8ac10f1bc81,69da83d24fd7e59767eb9666,8901d4815b96f5ef39b78b60,2022-10-23T00:00:00.000Z,completada,100.0
a7cad415366eb16f508ebad7,69da83d24fd7e59767eb9666,0e616682dab6949a7022546c,2022-08-13T00:00:00.000Z,abandonada,29.0
a491f0b2ea1fca65e27a984d,69da83d24fd7e59767eb9666,b99d0b178ca639d3eaf034b6,2022-08-05T00:00:00.000Z,completada,100.0
3f22faf823bed01d43cf2fde,69da83d24fd7e59767eb9666,a6073e014f9c0095f9a06c0a,2022-12-18T00:00:00.000Z,activa,29.9
bf3c4c06434308bc89fa6a68,69da83d24fd7e59767eb9666,5f66934541d259c9ae6e071d,2022-10-14T00:00:00.000Z,activa,16.4
663f1c97956269f0e5d7b875,69da83d24fd7e59767eb9666,28e3b53799dc1783b9bc09bc,2022-06-08T00:00:00.000Z,abandonada,44.2
2369b584ff5e9ff0ff50bde4,69da83d24fd7e59767eb9666,eeb6fce1a35c17984a82f4fd,2022-09-16T00:00:00.000Z,activa,52.9
0c0fd195c17af08a1745d6d8,69da83d24fd7e59767eb9666,04b7cd037f69568004b89edc,2022-02-05T00:00:00.000Z,abandonada,11.2
cac5b68c28f49481a0a04dc4,69da83d24fd7e59767eb9666,ad7989f6a9e744ee08eff271,2022-11-14T00:00:00.000Z,abandonada,35.4
62801c4510435a1098ae4334,69da83d24fd7e59767eb9666,fe4c528e4224d60d2936619a,2022-07-20T00:00:00.000Z,abandonada,9.8
877409a977d21e02ff01cf99,69da83d24fd7e59767eb9666,dd9e401de016760478a03456,2022-05-18T00:00:00.000Z,activa,87.7
02f06b90f143262fdc5c0eed,69da83d24fd7e59767eb9666,39b788ea798b0635fbd77cf5,2022-11-24T00:00:00.000Z,completada,100.0
e2817efdae8492171d53434b,69da83d24fd7e59767eb9666,0e688e2e797319888c0c418f,2022-09-25T00:00:00.000Z,abandonada,28.1
a4161293c4c2e2e3444ea7c8,69da83d24fd7e59767eb9666,24345fed063f125ba31998aa,2022-06-04T00:00:00.000Z,abandonada,49.8
287d06ca6f4cc69a4b22d308,69da83d24fd7e59767eb9666,7704ab8b2f7dcaac122d4f4d,2024-04-01T00:00:00.000Z,completada,100.0
deda4e161b3dbd5ce9a1fa6f,69da83d24fd7e59767eb965e,a08612cec422e847b81126ef,2022-11-10T00:00:00.000Z,abandonada,34.4
81f631d4a39231a7d777a477,69da83d24fd7e59767eb965e,c4030c62f0d02614471bce98,2022-10-07T00:00:00.000Z,completada,100.0
c333e8615fb8d16c2720797d,69da83d24fd7e59767eb965e,fe4c528e4224d60d2936619a,2022-03-18T00:00:00.000Z,abandonada,13.7
ec24a3c5c754108ff4188f3f,69da83d24fd7e59767eb965e,a78afc1b3caf182aa835d331,2022-09-01T00:00:00.000Z,abandonada,43.5
7d15438552fbe43b99546eb4,69da83d24fd7e59767eb965e,04b7cd037f69568004b89edc,2022-01-04T00:00:00.000Z,activa,33.1
e0f3eab05cec4eb5edd96831,69da83d24fd7e59767eb965e,c84937a812e7598209e954de,2022-05-08T00:00:00.000Z,activa,70.2
e0c53cb83da9c2a90ed42f1a,69da83d24fd7e59767eb965e,fb59e2c3344da8819e097d92,2022-10-03T00:00:00.000Z,completada,100.0
7c69dee1bb5e4bcf15ed6269,69da83d24fd7e59767eb965e,0e688e2e797319888c0c418f,2022-02-25T00:00:00.000Z,completada,100.0
2031d750c40db9b4885f6e66,69da83d24fd7e59767eb965e,94f770ec20ba8120c3cc2246,2022-03-22T00:00:00.000Z,abandonada,19.4
8cbfedb0f264accc79ac1b1e,69da83d24fd7e59767eb965e,8901d4815b96f5ef39b78b60,2022-03-09T00:00:00.000Z,completada,100.0
9b49bd26df57c59a8715a103,69da83d24fd7e59767eb965e,c4dc5cbbbd96c1083b70a426,2022-07-07T00:00:00.000Z,activa,85.6
c1590f538a0f4efbedcd465e,69da83d24fd7e59767eb965e,fec1070bb7d28226eb6b160b,2022-12-23T00:00:00.000Z,completada,100.0
4fcca39ab683d2e6337ea2df,69da83d24fd7e59767eb965e,0e616682dab6949a7022546c,2022-07-22T00:00:00.000Z,completada,100.0
702753a15f987c71a65e688e,69da83d24fd7e59767eb965e,3f4cad55205ae0e4521c872c,2022-09-15T00:00:00.000Z,completada,100.0
3985c3cf3f76be1d1efa2197,69da83d24fd7e59767eb965e,aaa633880caad71abd894543,2024-01-11T00:00:00.000Z,completada,100.0
b535106e122c9a5601d74256,69da83d24fd7e59767eb9659,8c92ebf3dad9f4daff6a6870,2022-11-02T00:00:00.000Z,completada,100.0
e7c99b26114125c63a9bedd4,69da83d24fd7e59767eb9659,37087b58caef580de4f6d03a,2022-01-28T00:00:00.000Z,completada,100.0
839fbc501223b5135496f63c,69da83d24fd7e59767eb9659,6c5d553bfc69f76fe011c5cb,2022-04-09T00:00:00.000Z,abandonada,51.3
36d8393a7c441fe7ab4220a7,69da83d24fd7e59767eb9659,3e013b961709eb2ce1155e85,2022-09-05T00:00:00.000Z,completada,100.0
e1e3db63ef7ddc76b92da22b,69da83d24fd7e59767eb9659,6ca4a318bc471b64dce50d24,2022-10-19T00:00:00.000Z,activa,20.1
c8dcd19f3e3511287900f7f9,69da83d24fd7e59767eb9659,c8d268b47f3e1ae39c23bc0c,2022-08-26T00:00:00.000Z,completada,100.0
1825bc5430beb45f683514f2,69da83d24fd7e59767eb9659,c12101794941cabd69925c4d,2022-02-22T00:00:00.000Z,completada,100.0
6c6fa6115ab33edf6e595ed3,69da83d24fd7e59767eb9659,2c5f51aa2e8733cd892d7531,2022-07-15T00:00:00.000Z,abandonada,33.2
0dde29a6baa4b71add2467ac,69da83d24fd7e59767eb9659,2222b4d45a2c110553a8f8d2,2022-11-21T00:00:00.000Z,activa,49.7
1931e9eea56c0941fbf24050,69da83d24fd7e59767eb9659,568ee98afbc09ae40d67c176,2022-01-13T00:00:00.000Z,abandonada,30.1
ccf3a17156dc8907ba6c34ab,69da83d24fd7e59767eb9659,5b7788707e6b9903f59bcdc1,2022-02-08T00:00:00.000Z,activa,61.4
894a05e430b187ef310c0c00,69da83d24fd7e59767eb9659,8cc9d136dd6c30d252c3cbeb,2022-08-05T00:00:00.000Z,activa,84.2
474ebc192ef912766c006f61,69da83d24fd7e59767eb9659,35be1765123f9fff74fe4d76,2022-08-08T00:00:00.000Z,activa,46.1
134c6c92ec5b227cdfde4fbf,69da83d24fd7e59767eb9659,89ac1c934590ce8584df26a4,2022-08-26T00:00:00.000Z,activa,10.6
8ce21ea3db20a56edc815fe7,69da83d24fd7e59767eb9659,bd0c1ac768009fa46a5aa526,2022-02-02T00:00:00.000Z,completada,100.0
8a63f881ffd0f9d5a6f2f7b8,69da83d24fd7e59767eb9659,72be9cad2f3a76d7c1c6f3ff,2024-01-03T00:00:00.000Z,abandonada,45.0
36b824817b3a4e3e7c52fa17,69da83d24fd7e59767eb9643,a08612cec422e847b81126ef,2022-07-02T00:00:00.000Z,abandonada,11.6
008d4127610461e32a25a888,69da83d24fd7e59767eb9643,acda3f47a60d53522defabb0,2022-07-09T00:00:00.000Z,abandonada,15.1
c8fe3ccdc8b8d9c6ed3049cf,69da83d24fd7e59767eb9643,c4030c62f0d02614471bce98,2022-08-10T00:00:00.000Z,completada,100.0
f512c4c3b253d2186c4a37ea,69da83d24fd7e59767eb9643,fb59e2c3344da8819e097d92,2022-12-26T00:00:00.000Z,abandonada,39.1
b7e99acaa97065e18e46d534,69da83d24fd7e59767eb9643,c4dc5cbbbd96c1083b70a426,2022-08-05T00:00:00.000Z,completada,100.0
37bb3eec4bf50b52309d258c,69da83d24fd7e59767eb9643,8901d4815b96f5ef39b78b60,2022-01-19T00:00:00.000Z,activa,43.3
0f9aea4b8acd4e10bc594585,69da83d24fd7e59767eb9643,7704ab8b2f7dcaac122d4f4d,2022-12-11T00:00:00.000Z,completada,100.0
958ca9ba0cd620c20ea2622b,69da83d24fd7e59767eb9643,0e616682dab6949a7022546c,2022-08-17T00:00:00.000Z,activa,26.1
87f7e1fbda4bd9caeb5cf467,69da83d24fd7e59767eb9643,a6073e014f9c0095f9a06c0a,2022-03-02T00:00:00.000Z,activa,30.5
14822f5382010c62f5f59b22,69da83d24fd7e59767eb9643,b99d0b178ca639d3eaf034b6,2022-03-03T00:00:00.000Z,abandonada,50.5
acdabacc1165e21098543881,69da83d24fd7e59767eb9643,5f66934541d259c9ae6e071d,2022-04-13T00:00:00.000Z,abandonada,46.7
e3e9de99f10c718b1eb0e38a,69da83d24fd7e59767eb9643,28e3b53799dc1783b9bc09bc,2022-10-08T00:00:00.000Z,completada,100.0
0a2c827e9832685694340a03,69da83d24fd7e59767eb9643,eeb6fce1a35c17984a82f4fd,2022-10-03T00:00:00.000Z,completada,100.0
956b8c0ca8499b926b5252e3,69da83d24fd7e59767eb9643,04b7cd037f69568004b89edc,2022-10-17T00:00:00.000Z,activa,42.6
42c18a62ef48e8d550fd9d3f,69da83d24fd7e59767eb9643,ad7989f6a9e744ee08eff271,2022-04-22T00:00:00.000Z,completada,100.0
3d1a85dd506e5a9ab758588d,69da83d24fd7e59767eb9643,fe4c528e4224d60d2936619a,2022-05-13T00:00:00.000Z,abandonada,12.3
a53f8a28abf3e3fc21813d25,69da83d24fd7e59767eb9643,dd9e401de016760478a03456,2022-05-15T00:00:00.000Z,completada,100.0
c07a30f2edd4253b50f0fd0a,69da83d24fd7e59767eb9643,39b788ea798b0635fbd77cf5,2022-02-01T00:00:00.000Z,activa,79.3
ff9ab5c29f044aed75523327,69da83d24fd7e59767eb9643,0e688e2e797319888c0c418f,2022-10-04T00:00:00.000Z,activa,37.7
369147eb89a2688b12c136e0,69da83d24fd7e59767eb9643,24345fed063f125ba31998aa,2024-03-05T00:00:00.000Z,abandonada,37.6
286218b848f4ef125e9953d2,69da83d24fd7e59767eb963a,215821bfa047582c5ee05bc1,2022-08-27T00:00:00.000Z,completada,100.0
4d71c366b41b31438b10550c,69da83d24fd7e59767eb963a,24ca4839c617d2a2b60fa131,2022-10-26T00:00:00.000Z,activa,67.8
0200b1f08768a84fa76afde6,69da83d24fd7e59767eb963a,b27c9c976a9bb49edd62e5de,2022-11-27T00:00:00.000Z,abandonada,48.7
ee87905e4ca415ea8dfa6a56,69da83d24fd7e59767eb963a,cd0f21c4cc9b7a88497231fe,2022-11-04T00:00:00.000Z,activa,30.5
2260e70fe0ccedc5f05db76e,69da83d24fd7e59767eb963a,00bdfb1cc244197281a0f807,2022-05-04T00:00:00.000Z,activa,80.3
be0f051b1b66b5a9e3c43657,69da83d24fd7e59767eb963a,e5e7d1b0e7134959c911712c,2022-09-05T00:00:00.000Z,activa,37.6
9ad620ab48212ddb45b89cd9,69da83d24fd7e59767eb963a,4bd79f1f5f2558e5078a17d4,2022-04-23T00:00:00.000Z,activa,33.3
afffcfd2341ef40b57c700aa,69da83d24fd7e59767eb963a,ba8d709342a73a7e06d6c879,2022-11-28T00:00:00.000Z,completada,100.0
7d106c6081627cf1439472e6,69da83d24fd7e59767eb963a,e1564d2a48ee39344ee08ebc,2022-05-28T00:00:00.000Z,abandonada,14.9
a260772317a0df490d01280f,69da83d24fd7e59767eb963a,8005b7db644f5dbc71c3ba12,2022-07-27T00:00:00.000Z,abandonada,11.6
00e85ece0b49452d46d483f3,69da83d24fd7e59767eb963a,846050dafa0dd77120e7dbb4,2022-06-25T00:00:00.000Z,completada,100.0
fad409e2a319dcb4217d65a0,69da83d24fd7e59767eb963a,c18630e586932350eee21cd7,2022-05-06T00:00:00.000Z,abandonada,47.6
8d3aed99711c21c9bdc14f1f,69da83d24fd7e59767eb963a,2ccab8a14a62c07fc6ee73fa,2022-12-14T00:00:00.000Z,activa,26.8
1ca3c4480279b6a68f9797b0,69da83d24fd7e59767eb963a,489ebd994360aa94b4aebca3,2022-02-23T00:00:00.000Z,activa,44.8
8babce3b26286bfbe767dcea,69da83d24fd7e59767eb963a,5c56bf6378c095e69adf47dc,2022-01-27T00:00:00.000Z,abandonada,33.4
8d7248e2951f58d05e84f058,69da83d24fd7e59767eb963a,d14f568f6364d5e0d65a2a5e,2022-03-14T00:00:00.000Z,activa,87.6
4eea04e70ab54bde20a04502,69da83d24fd7e59767eb963a,4b1e7a0fe9db5edeb83cc313,2024-03-26T00:00:00.000Z,completada,100.0
aabc25fa3fe12e47ae9bec36,69da83d24fd7e59767eb96ab,b45a8b48cae1d0ab40a73d0c,2022-02-12T00:00:00.000Z,activa,19.1
e256a6dc8f5486b7c7b5b2bc,69da83d24fd7e59767eb96ab,f8a7569334f31369cc4bbeef,2022-07-20T00:00:00.000Z,completada,100.0
ecfedb992790cebdbfddc3d9,69da83d24fd7e59767eb96ab,a998e2dff83012bf1e06c1e7,2022-04-28T00:00:00.000Z,activa,38.6
ccc56569f9e8a3692999b735,69da83d24fd7e59767eb96ab,fce5f1fb5efddb1813717a36,2022-03-14T00:00:00.000Z,activa,57.6
bc8f7d292dea94930658663a,69da83d24fd7e59767eb96ab,0f208fa3731dff8c054cb69b,2022-06-26T00:00:00.000Z,completada,100.0
cd5f4822696608aaee49f329,69da83d24fd7e59767eb96ab,65f74b93aa0c0256a94f3501,2022-11-28T00:00:00.000Z,completada,100.0
3f87e362cf8d446abc2cbb0d,69da83d24fd7e59767eb96ab,4dd624bed319d9c8d4531940,2024-03-06T00:00:00.000Z,completada,100.0
38f16a81787f2425dbccc477,69da83d24fd7e59767eb9636,4bb373d5abafc0da68d004cc,2022-04-27T00:00:00.000Z,activa,62.7
598336e375d66ed4eb1fa9f2,69da83d24fd7e59767eb9636,190b62f8b1d3355a8bb3ed3b,2022-05-27T00:00:00.000Z,completada,100.0
3a43b2badf0f06cbcb9bc326,69da83d24fd7e59767eb9636,c824d3881a6e052e4aee2279,2022-04-01T00:00:00.000Z,completada,100.0
6601ddd03170f437a8f7ef5a,69da83d24fd7e59767eb9636,75fc47ce75a9e4ca48fc5aa4,2022-06-09T00:00:00.000Z,abandonada,15.8
f7860b5011c58ef0dd463c09,69da83d24fd7e59767eb9636,e7df8db87883b10d31e12938,2022-05-12T00:00:00.000Z,activa,65.3
6651529e8268690ba43825b5,69da83d24fd7e59767eb9636,2d7f2f3e3fc2def62b69f5f3,2022-11-27T00:00:00.000Z,completada,100.0
f071d87954c63cd889456f27,69da83d24fd7e59767eb9636,e6141aea2aa86a94b231d081,2024-01-04T00:00:00.000Z,activa,13.9
43f59a85fbc9f87af668a617,69da83d24fd7e59767eb968c,a08612cec422e847b81126ef,2022-01-04T00:00:00.000Z,activa,17.3
587ef3446f3f920c98b8e4cc,69da83d24fd7e59767eb968c,c4030c62f0d02614471bce98,2022-12-26T00:00:00.000Z,completada,100.0
9b3080d56fb78271504d281f,69da83d24fd7e59767eb968c,fe4c528e4224d60d2936619a,2022-09-04T00:00:00.000Z,abandonada,33.0
939b462de645f129629c2ae3,69da83d24fd7e59767eb968c,a78afc1b3caf182aa835d331,2022-04-09T00:00:00.000Z,activa,53.0
6fa17735b572f3d00b5cea6a,69da83d24fd7e59767eb968c,04b7cd037f69568004b89edc,2022-01-17T00:00:00.000Z,abandonada,38.3
89d7fd6cce777f00ecf27e76,69da83d24fd7e59767eb968c,c84937a812e7598209e954de,2022-11-24T00:00:00.000Z,activa,73.4
bcae8081bdf070aaf0b5156b,69da83d24fd7e59767eb968c,fb59e2c3344da8819e097d92,2022-11-07T00:00:00.000Z,activa,39.4
11e9cdaa6e6981a35d3d9e56,69da83d24fd7e59767eb968c,0e688e2e797319888c0c418f,2022-11-11T00:00:00.000Z,activa,29.5
a9d3c2e6505cc6869f871ce7,69da83d24fd7e59767eb968c,94f770ec20ba8120c3cc2246,2022-02-24T00:00:00.000Z,completada,100.0
81d2c7de4ce1eb90e6697833,69da83d24fd7e59767eb968c,8901d4815b96f5ef39b78b60,2022-05-22T00:00:00.000Z,completada,100.0
6703b6365380b904688c7015,69da83d24fd7e59767eb968c,c4dc5cbbbd96c1083b70a426,2022-12-10T00:00:00.000Z,completada,100.0
311c6eb62095eef68dedf9fb,69da83d24fd7e59767eb968c,fec1070bb7d28226eb6b160b,2022-07-22T00:00:00.000Z,activa,79.4
ad64b56c610faa3ff0bbac67,69da83d24fd7e59767eb968c,0e616682dab6949a7022546c,2022-12-06T00:00:00.000Z,completada,100.0
4d0b0d1a91b0e1d99d9262af,69da83d24fd7e59767eb968c,3f4cad55205ae0e4521c872c,2022-07-18T00:00:00.000Z,abandonada,6.4
4dcabfb7001a9a8bd56f0350,69da83d24fd7e59767eb968c,aaa633880caad71abd894543,2024-03-07T00:00:00.000Z,abandonada,11.8
acf5e81e713162697118e364,69da83d24fd7e59767eb9628,f8a7569334f31369cc4bbeef,2022-04-17T00:00:00.000Z,abandonada,15.2
e6b3c944cb323e357922bac2,69da83d24fd7e59767eb9628,5d605c5da066147bfcfe003c,2022-12-06T00:00:00.000Z,activa,65.9
48a639d015b52908a8aa7158,69da83d24fd7e59767eb9628,2872fd10cf5ef7e3b8e656f4,2022-09-22T00:00:00.000Z,abandonada,24.2
55cee5db9e87e04ca2086977,69da83d24fd7e59767eb9628,835a5ee5c81eccf26c46906e,2022-02-27T00:00:00.000Z,completada,100.0
3c20592fc04a96c4f3b63fe1,69da83d24fd7e59767eb9628,cd9df6caff20ce4a6ad74606,2022-11-10T00:00:00.000Z,abandonada,10.7
32fa2de8ce7ae7f639820cff,69da83d24fd7e59767eb9628,b874b092216e14ba715dcc1b,2022-03-01T00:00:00.000Z,completada,100.0
fbe33b243eae00320bd4a990,69da83d24fd7e59767eb9628,dcc68f29383e1bc7cafcb298,2022-08-20T00:00:00.000Z,completada,100.0
12a4def0c4bbb7a9d98868dd,69da83d24fd7e59767eb9628,26393c2ae80d62603c172557,2022-08-14T00:00:00.000Z,activa,72.1
935f2b0aa1384ddce2d9de5d,69da83d24fd7e59767eb9628,a998e2dff83012bf1e06c1e7,2022-04-23T00:00:00.000Z,completada,100.0
7e8f8095624c69b6b24445a7,69da83d24fd7e59767eb9628,08970f93af9efef901348b38,2022-07-08T00:00:00.000Z,completada,100.0
b00805cca7f36ae925c73c44,69da83d24fd7e59767eb9628,b2a1cbcc7ab986a3f85a03cd,2022-01-25T00:00:00.000Z,abandonada,52.2
e2add909c521bf2ddc45d539,69da83d24fd7e59767eb9628,78576647375d511648f1e41d,2022-02-25T00:00:00.000Z,completada,100.0
2d06e8cf3805f9076cd66193,69da83d24fd7e59767eb9628,34491c3a187cce3d2cfd3ed1,2022-12-17T00:00:00.000Z,abandonada,18.9
8eb225790cdb1ca476ecbdd6,69da83d24fd7e59767eb9628,264194cc2badf9bc816c25c7,2022-04-28T00:00:00.000Z,abandonada,52.2
222282e174daaebf1f115b76,69da83d24fd7e59767eb9628,b45a8b48cae1d0ab40a73d0c,2022-08-22T00:00:00.000Z,abandonada,12.1
